NP_ID,A0A075B6I0,A0A075B6I9,A0A075B6K0,A0A075B6K5,A0A075B6P5,A0A075B6S2,A0A075B6S5,A0A087WSY6,A0A087WW87,A0A0A0MRZ8,A0A0A0MS15,A0A0B4J1V0,A0A0B4J1V1,A0A0B4J1X5,A0A0B4J1X8,A0A0B4J1Y9,A0A0B4J2D9,A0A0C4DH25,A0A0C4DH29,A0A0C4DH31,A0A0C4DH32,A0A0C4DH34,A0A0C4DH38,A0A0C4DH41,A0A0C4DH55,A0A0C4DH67,A0A0C4DH69,A0A0C4DH72,A0A0C4DH73,A0A0J9YXX1,A0M8Q6,A1L0T0,A1L4H1,A2NJV5,A5A3E0,A8K554,A8MYP8,B5ME19,B9A064,E9PAV3,O00139,O00148,O00151,O00159,O00161,O00187,O00194,O00203,O00214,O00219,O00231,O00232,O00233,O00299,O00303,O00391,O00425,O00429,O00471,O00487,O00522,O00534,O00571,O00602,O00757,O14495,O14556,O14617,O14745,O14773,O14786,O14791,O14818,O14908,O14960,O15031,O15143,O15144,O15145,O15335,O15347,O15357,O15392,O15400,O15467,O43184,O43237,O43242,O43396,O43399,O43490,O43542,O43556,O43583,O43598,O43633,O43681,O43707,O43765,O43776,O43790,O43809,O43865,O43866,O43895,O60229,O60271,O60493,O60496,O60506,O60610,O60635,O60645,O60664,O60701,O60749,O60763,O60784,O60814,O60841,O60869,O75054,O75083,O75131,O75223,O75330,O75347,O75348,O75365,O75369,O75396,O75436,O75531,O75558,O75602,O75608,O75636,O75821,O75828,O75874,O75891,O75923,O75937,O75955,O76014,O76076,O94769,O94804,O94919,O94973,O94979,O94985,O95236,O95336,O95359,O95428,O95436,O95445,O95551,O95678,O95782,O95810,O95817,O95833,O95834,O96009,P00326,P00338,P00352,P00387,P00390,P00441,P00450,P00451,P00488,P00491,P00533,P00558,P00734,P00736,P00738,P00739,P00740,P00742,P00746,P00747,P00748,P00751,P00915,P00918,P01008,P01009,P01011,P01019,P01023,P01024,P01031,P01034,P01036,P01040,P01042,P01111,P01116,P01130,P01137,P01213,P01344,P01591,P01593,P01594,P01597,P01599,P01602,P01611,P01614,P01615,P01619,P01624,P01699,P01700,P01701,P01706,P01714,P01717,P01718,P01742,P01743,P01762,P01763,P01764,P01766,P01767,P01768,P01772,P01780,P01782,P01824,P01825,P01833,P01834,P01857,P01859,P01860,P01861,P01871,P01876,P01877,P01880,P01889,P01903,P02042,P02511,P02533,P02538,P02545,P02549,P02647,P02649,P02652,P02654,P02655,P02656,P02671,P02675,P02679,P02730,P02741,P02743,P02745,P02746,P02747,P02748,P02749,P02750,P02751,P02753,P02760,P02763,P02765,P02766,P02768,P02774,P02775,P02776,P02786,P02787,P02788,P02790,P02792,P02794,P03950,P03951,P03952,P03973,P04003,P04004,P04040,P04066,P04070,P04075,P04083,P04114,P04179,P04180,P04196,P04211,P04217,P04259,P04264,P04275,P04278,P04406,P04430,P04432,P04433,P04439,P04632,P04792,P04843,P04899,P04908,P05019,P05023,P05026,P05067,P05089,P05090,P05106,P05109,P05120,P05121,P05141,P05154,P05155,P05156,P05160,P05164,P05187,P05198,P05386,P05387,P05452,P05455,P05543,P05546,P05556,P05783,P05787,P06213,P06280,P06310,P06312,P06331,P06396,P06576,P06681,P06702,P06703,P06727,P06732,P06733,P06748,P06753,P06756,P06858,P06865,P06870,P06899,P07195,P07203,P07204,P07225,P07237,P07339,P07355,P07357,P07358,P07359,P07360,P07384,P07437,P07477,P07585,P07602,P07737,P07738,P07741,P07814,P07858,P07864,P07900,P07910,P07948,P07951,P07988,P07996,P07998,P08133,P08174,P08185,P08195,P08238,P08246,P08263,P08294,P08311,P08493,P08514,P08519,P08567,P08571,P08575,P08603,P08620,P08648,P08670,P08697,P08709,P08727,P08729,P08758,P08779,P08833,P08842,P08865,P09012,P09132,P09210,P09211,P09382,P09417,P09429,P09467,P09493,P09497,P09525,P09603,P09651,P09661,P09668,P09871,P09960,P0C0L4,P0C0L5,P0C0S8,P0CF74,P0CG04,P0CG39,P0CG47,P0CG48,P0DJI8,P0DJI9,P0DME0,P0DML3,P0DMV9,P0DOX2,P0DOX3,P0DOX5,P0DOX6,P0DOX7,P0DOX8,P0DOY2,P0DOY3,P0DP03,P0DP04,P0DP06,P0DP08,P0DP09,P10155,P10253,P10321,P10412,P10586,P10599,P10643,P10644,P10720,P10768,P10809,P10909,P11021,P11142,P11166,P11169,P11171,P11215,P11216,P11226,P11234,P11274,P11277,P11279,P11413,P11465,P11488,P11511,P11597,P11678,P11684,P11766,P11940,P12035,P12036,P12109,P12111,P12235,P12259,P12268,P12273,P12429,P12724,P12814,P12830,P12883,P12931,P12955,P13224,P13489,P13497,P13501,P13591,P13639,P13645,P13646,P13647,P13667,P13671,P13686,P13726,P13727,P13796,P13798,P13861,P13929,P13984,P13987,P14060,P14061,P14151,P14314,P14317,P14543,P14550,P14555,P14618,P14625,P14649,P14678,P14770,P14866,P14868,P14923,P15090,P15104,P15121,P15153,P15169,P15311,P15328,P15374,P15428,P15529,P15531,P15880,P15924,P16050,P16070,P16112,P16152,P16157,P16278,P16284,P16401,P16402,P16403,P16435,P16452,P16671,P17066,P17213,P17612,P17655,P17813,P17858,P17900,P17931,P17936,P17980,P17987,P18031,P18054,P18065,P18124,P18206,P18428,P18669,P19012,P19013,P19105,P19338,P19367,P19634,P19652,P19784,P19823,P19827,P19971,P20073,P20160,P20340,P20618,P20671,P20742,P20810,P20851,P20930,P20936,P21128,P21281,P21291,P21333,P21399,P21589,P21796,P21810,P21926,P21964,P21980,P22059,P22105,P22234,P22314,P22352,P22626,P22692,P22735,P22792,P22891,P23083,P23141,P23142,P23219,P23229,P23280,P23284,P23368,P23381,P23396,P23526,P23527,P23528,P23560,P23588,P24158,P24557,P24592,P24593,P24666,P24821,P24844,P25311,P25325,P25398,P25685,P25705,P25774,P25786,P25787,P25788,P25815,P26022,P26038,P26447,P26572,P26583,P26599,P26640,P26641,P26927,P27105,P27169,P27348,P27482,P27487,P27694,P27695,P27797,P27824,P27918,P28039,P28065,P28066,P28070,P28074,P28799,P29144,P29350,P29401,P29474,P29508,P29622,P29692,P29966,P29992,P30040,P30041,P30043,P30044,P30046,P30048,P30050,P30086,P30101,P30153,P30419,P30622,P30626,P30740,P30838,P31025,P31146,P31150,P31151,P31689,P31939,P31943,P31944,P31946,P31947,P31948,P31949,P32119,P32320,P33176,P33241,P33778,P34096,P34932,P35030,P35080,P35237,P35241,P35247,P35268,P35270,P35442,P35443,P35527,P35542,P35579,P35580,P35606,P35613,P35625,P35637,P35749,P35754,P35858,P35900,P35908,P35998,P36543,P36578,P36871,P36955,P36957,P36969,P36980,P37802,P37837,P37840,P38570,P38571,P38606,P38646,P39060,P39656,P39687,P40121,P40123,P40197,P40227,P40306,P40394,P40925,P40926,P40967,P41091,P41217,P41218,P41252,P42025,P42330,P42702,P43251,P43490,P43652,P45974,P46379,P46459,P46531,P46777,P46781,P46782,P46940,P47755,P47756,P47897,P47914,P47929,P48047,P48059,P48061,P48147,P48552,P48556,P48637,P48643,P48668,P48735,P48740,P49257,P49327,P49366,P49368,P49458,P49588,P49591,P49720,P49746,P49747,P49841,P49908,P49913,P49961,P50395,P50453,P50502,P50552,P50897,P50990,P50991,P50995,P51148,P51149,P51452,P51572,P51659,P51665,P51692,P51858,P51884,P52209,P52272,P52565,P52566,P52594,P52597,P52788,P52790,P52888,P52895,P52907,P52943,P53041,P53367,P53396,P53618,P53621,P53634,P53999,P54136,P54578,P54652,P54709,P54727,P54826,P55010,P55056,P55058,P55060,P55072,P55209,P55774,P55786,P55884,P55957,P56192,P57053,P57796,P58166,P58335,P58546,P58876,P59282,P59665,P59666,P59998,P60174,P60660,P60709,P60842,P60866,P60900,P60953,P60981,P60985,P61006,P61019,P61020,P61026,P61106,P61158,P61160,P61163,P61204,P61224,P61247,P61313,P61626,P61769,P61978,P61981,P62136,P62140,P62195,P62258,P62269,P62314,P62316,P62318,P62328,P62333,P62495,P62701,P62736,P62805,P62807,P62820,P62826,P62834,P62857,P62873,P62879,P62888,P62899,P62906,P62917,P62937,P62942,P62979,P62987,P62993,P63000,P63010,P63096,P63104,P63167,P63208,P63241,P63244,P63261,P63267,P67775,P67936,P68032,P68036,P68104,P68133,P68363,P68366,P68371,P68402,P68431,P68871,P69892,P69905,P78371,P78386,P78417,P78509,P80108,P80188,P80365,P80723,P80748,P81605,P82979,P84077,P84098,P84243,P98082,P98160,Q00013,Q00341,Q00577,Q00610,Q00653,Q00688,Q00765,Q00839,Q01082,Q01469,Q01518,Q01546,Q01650,Q01844,Q02413,Q02790,Q02818,Q02985,Q03591,Q04695,Q04721,Q04756,Q04760,Q04917,Q05639,Q06033,Q06210,Q06323,Q06830,Q07020,Q07954,Q08380,Q08431,Q08554,Q08722,Q09666,Q10567,Q12792,Q12794,Q12802,Q12805,Q12904,Q12906,Q12907,Q12955,Q13011,Q13093,Q13103,Q13114,Q13126,Q13131,Q13153,Q13177,Q13200,Q13201,Q13214,Q13228,Q13347,Q13404,Q13418,Q13439,Q13442,Q13492,Q13501,Q13510,Q13555,Q13561,Q13576,Q13588,Q13596,Q13630,Q13641,Q13642,Q13790,Q13813,Q13829,Q13835,Q13838,Q13938,Q13950,Q14008,Q14019,Q14152,Q14192,Q14203,Q14204,Q14376,Q14444,Q14515,Q14520,Q14525,Q14532,Q14568,Q14574,Q14623,Q14624,Q14677,Q14696,Q14697,Q14764,Q14766,Q14847,Q14956,Q14974,Q14C86,Q14CN4,Q15008,Q15019,Q15056,Q15063,Q15075,Q15084,Q15113,Q15149,Q15166,Q15181,Q15185,Q15323,Q15365,Q15366,Q15393,Q15404,Q15413,Q15436,Q15485,Q15582,Q15651,Q15691,Q15717,Q15746,Q15785,Q15819,Q15833,Q15847,Q15848,Q15907,Q15942,Q16181,Q16531,Q16543,Q16555,Q16557,Q16610,Q16627,Q16695,Q16698,Q16762,Q16777,Q16778,Q16851,Q16881,Q2M243,Q2M2I5,Q2M2I8,Q32MZ4,Q3KQU3,Q3MJ40,Q3SY84,Q4G0X9,Q53EL6,Q53GA4,Q53GD3,Q53LP3,Q53SF7,Q562F6,Q562R1,Q5D862,Q5JWF2,Q5QNW6,Q5SSJ5,Q5T1A1,Q5T1M5,Q5T215,Q5T447,Q5T4S7,Q5T749,Q5T7W0,Q5T8I3,Q5TB80,Q5VTE0,Q5VYK3,Q5W0A0,Q5W0V3,Q5XKE5,Q687X5,Q68DU8,Q68EM7,Q6EEV6,Q6FI13,Q6NXT2,Q6P5S2,Q6P6B1,Q6PII3,Q6PIU2,Q6PKX4,Q6Q788,Q6S8J3,Q6UWP8,Q6UXB2,Q6UXB8,Q6UXI9,Q6UY14,Q6XQN6,Q6Y7W6,Q6ZMI0,Q6ZN17,Q6ZN30,Q6ZV89,Q6ZVT6,Q70J99,Q71DI3,Q71U36,Q7KZF4,Q7L014,Q7L576,Q7L7L0,Q7RTS7,Q7Z3U7,Q7Z3Y7,Q7Z3Y9,Q7Z3Z0,Q7Z4S6,Q7Z6Z7,Q7Z794,Q7Z7A1,Q86TB9,Q86UX7,Q86VF7,Q86VP6,Q86VS8,Q86Y46,Q86YZ3,Q8IV08,Q8IVK1,Q8IVW4,Q8IW75,Q8IWL1,Q8IZ07,Q8IZP2,Q8N128,Q8N1G4,Q8N257,Q8N4F0,Q8N6N7,Q8NBJ4,Q8NBJ7,Q8NBP7,Q8NBX0,Q8NEU8,Q8NF91,Q8NHW5,Q8NI99,Q8TAX7,Q8TCJ2,Q8TD57,Q8TDB8,Q8TDL5,Q8TDX7,Q8TE68,Q8TF27,Q8WTR4,Q8WTV0,Q8WTX7,Q8WUA8,Q8WUM4,Q8WVH0,Q8WWA0,Q8WWX8,Q8WYJ6,Q92187,Q92496,Q92572,Q92598,Q92696,Q92734,Q92743,Q92753,Q92764,Q92802,Q92805,Q92841,Q92900,Q92945,Q92954,Q92973,Q93008,Q93034,Q93050,Q93077,Q93079,Q93084,Q96A35,Q96A65,Q96AE4,Q96AP7,Q96B97,Q96C19,Q96C24,Q96CW1,Q96CX2,Q96DA0,Q96F63,Q96FC7,Q96FW1,Q96G03,Q96HC4,Q96HE7,Q96HR3,Q96HU8,Q96IY1,Q96IY4,Q96JF6,Q96JY6,Q96KK5,Q96KN2,Q96KP1,Q96KP4,Q96N16,Q96NY8,Q96NZ9,Q96P63,Q96PD5,Q96PL1,Q96QK1,Q96QR1,Q96QR8,Q96RR1,Q96S59,Q96T52,Q96TA1,Q99426,Q99460,Q99497,Q99613,Q99653,Q99715,Q99733,Q99747,Q99798,Q99832,Q99873,Q99877,Q99878,Q99879,Q99880,Q99969,Q99983,Q99996,Q9BPY8,Q9BQE3,Q9BR76,Q9BRF8,Q9BS26,Q9BS40,Q9BSJ8,Q9BT78,Q9BTM1,Q9BTV4,Q9BUL8,Q9BUN1,Q9BUP0,Q9BUT1,Q9BW30,Q9BWP8,Q9BXD5,Q9BXN1,Q9BXP8,Q9BXR6,Q9BYJ0,Q9BYX2,Q9BZF3,Q9BZL4,Q9C0C2,Q9C0C9,Q9GIY3,Q9H008,Q9H0B6,Q9H0E2,Q9H0W9,Q9H1B5,Q9H1E3,Q9H1K1,Q9H1Z4,Q9H223,Q9H2G2,Q9H2S5,Q9H2U2,Q9H3G5,Q9H444,Q9H4A4,Q9H4B7,Q9H4G0,Q9H4G4,Q9H4M9,Q9H6S3,Q9H6X2,Q9H8L6,Q9H910,Q9H939,Q9HA72,Q9HAV0,Q9HB40,Q9HBI1,Q9HC35,Q9HC38,Q9HC84,Q9HCU0,Q9HCU4,Q9HDC9,Q9NNZ3,Q9NP55,Q9NP86,Q9NPG4,Q9NPY3,Q9NQ30,Q9NQ79,Q9NQC3,Q9NQC8,Q9NQW7,Q9NQY0,Q9NR31,Q9NR45,Q9NRB3,Q9NRC6,Q9NRW1,Q9NS86,Q9NSB4,Q9NSD9,Q9NUI1,Q9NVA2,Q9NY33,Q9NYU2,Q9NZA1,Q9NZM1,Q9NZN3,Q9NZP8,Q9NZT1,Q9NZW4,Q9P0K7,Q9P260,Q9P265,Q9P270,Q9P289,Q9P2E9,Q9P2J5,Q9P2R3,Q9UBB9,Q9UBI6,Q9UBP4,Q9UBP9,Q9UBR2,Q9UBX0,Q9UBY9,Q9UDY2,Q9UEW3,Q9UGM3,Q9UGM5,Q9UGR2,Q9UH65,Q9UHD8,Q9UHG3,Q9UHN6,Q9UHV9,Q9UI42,Q9UIA9,Q9UIQ6,Q9UJ70,Q9UJY1,Q9UK55,Q9UKN8,Q9UKS6,Q9UKV8,Q9ULB1,Q9ULV4,Q9ULZ3,Q9UMX0,Q9UNF0,Q9UNH7,Q9UNM6,Q9UPT5,Q9UQ80,Q9Y230,Q9Y240,Q9Y251,Q9Y262,Q9Y266,Q9Y277,Q9Y2A7,Q9Y2D5,Q9Y2J2,Q9Y2Q3,Q9Y2V2,Q9Y2X7,Q9Y2Z0,Q9Y320,Q9Y365,Q9Y3A5,Q9Y3M8,Q9Y3P9,Q9Y3Z3,Q9Y490,Q9Y4H2,Q9Y4L1,Q9Y5C1,Q9Y5P6,Q9Y5X1,Q9Y5Y7,Q9Y623,Q9Y624,Q9Y646,Q9Y676,Q9Y678,Q9Y6B7,Q9Y6C2,Q9Y6E2,Q9Y6G9,Q9Y6I3,Q9Y6Q1,Q9Y6R7,Q9Y6Z7
NP1,0,0,0,0.115336191,0,0,0,0,0,0.337978433,0.217880806,0,0,0.110773045,0,0,0,0,0,0.110945858,0,0.108375945,0.112215061,0,0,0,0,0.112020627,0.112481289,0.111354099,0,0,0,0,0,0,0,0,0.431699316,0,0,0,0,0,0,0.018788485,0,0,0,0,0,0,0,0,0,0.017224029,0,0,0,0,0,0,0,0.2027376,0,0,0,0,0,0,0,0.517515224,0,0,0,0,0,0,0,0.105419945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204798546,0,0,0,0.021487233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086455697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46846475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139650225,0,0.06832521,0,0,0,1.320033464,0,0.503422508,0.765279118,0.164818174,0.077961297,0,2.858188944,0.293730273,0.016628972,0,0,0.216315106,0.912976381,0.059697631,0.327787802,0.836196035,1.094400849,0.075533093,0,0,0,1.739437157,0,0,0,0,0,0,0,0,0,0.111668831,0,0.111275693,0.112704113,0,0,0.113269563,0.113822495,0,0,0,0.112490185,0,0,0,0,0,0,0,0,0,0,0.219715131,0,0,0,0,0,0,2.17610423,1.360395517,1.006531138,0.869162143,0.616540248,0.958754437,0.630684314,0.235184044,0,0,0,0,0,0,0,0,0,11.22961838,5.192980563,2.036439773,5.639311877,0.252096048,0.786394713,0.3744027,1.831058952,1.104461798,0,0,0.112051515,0,0,0.16555357,0.202632978,0,0,0.120128877,0,0.10941249,0.120843322,0.072307562,0.44763829,1.312279006,0.026877923,0,0,0,0.387584916,0,0.082571749,0,0,0.171882284,1.846148957,0.797457861,0,0.636548821,1.38814608,0,0,0.081945377,0,0,1.211149915,0,0,10.31328327,0,0.157299235,0,0.193838991,0.004599067,0,0.039450972,0,0.111668831,0.339322283,0,0,0,0,0,0.201248801,0,0,0,0,0,0.401107136,0.016337682,0,0,0,0,0.217985754,0.567341804,0,0,0,0,0,0,0,0.189332108,0,0.092109611,0.049844086,0,0,0,0,0,0,0.318907153,0,0.099581734,0,0,0,0,0.658310059,0,0,0,0,0,0,0,0,0,0,0,0,0.530132254,0,0,0,0.174617609,0.276192163,0,0,0.034737475,0,0,0,0,0.188963186,0,0,0,0,0,0,0,0,0,0,0.010993144,0,0,0,0,0,0,0,0,0,0,0,0.050180846,0.131844499,0,0,0,0.071578488,0,0,0,0.286727723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398400284,0.457503235,0.201877213,0,0,0,0,0,0.104999698,0,0,0,0,0,0,0,0,0,0,1.889046268,1.893741217,0.219715131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243855167,0,0.02006158,0.05259692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016952431,0,0,0,0,0,0.116756354,0,0,0,0.065490648,0,0,0,0,0,0.120890569,0,0.06840517,0,0.013573625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088436604,0,0,0,0,0,0,0,0,0,0,0,0,0.027202806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011488993,0.0266433,0,0,0,0,0,0,0,0.301301933,0,0.133598142,0.014028404,0,0,0,0,0,0.201648246,0.104160274,0,0.200631365,0,0,0,0,0,0.015199091,0,0,0,0,0.055961831,0,0,0,0,0,0,0,0,0,0,0.093949562,0.254304649,0.108707269,0,0.01842057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046526853,0,0,0,0,0,0,0,0,0.075867497,0,0,0,0,0,0.104860359,0,0,0,0,0,0,0.106249445,0.089648981,0.286391161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058603074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160419588,2.314763795,0,0,0,0,0,0,0,0,1.46464998,0,0.065212399,0,0,0,0,0.030711822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01716541,0,0.032944038,0.147383649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879607856,0.051967552,0,0,0,0,0,0,0,0,0.204005437,0,0,0.026503296,0,0.204122546,0,0,0,0,0,0,0.238548083,0,0,0,0,0,0,0,0,0,0.063099503,0,0,0,0,0,0.136597926,0,0,0,0,0.027901874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169288236,0.375382925,0.204562909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238228443,0.169821848,0,0,0.169247948,0,0.028366524,0.169119153,0,0,0,0,0,1.422503717,0,0.745746967,0,0,0,0,0,0,0,0,0.114279761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037776577,0,0,0,0,0,0.028181611,0,0,0,0,0,0,0.043542144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058440542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040179833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151374217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053847426,0,0,0,0,0,0,0,0,0,0,0,0,0.203363727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20435717,0,0,0,0,0,0,0,0,0,0,0.028341654,0,0,0,0,0,0,0,0,0.201819922,0,0,0,0,0,0,0.103534751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201448326,0,0,0,0,0,0,0,0,0,0,0.093631977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037662293,0,0,0,0,0.201676839,0.204769062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07014479,0.063256656,0,0.176234004,0,0,0.204562909,0,0,0,0,0,0,0,0.045721456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204327813,0.204122546,0.203349189,0.203888461,0.152790408,0,0,0,0,0,0,0,0,0,0,0.202914031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022652469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051546621,0,0,0,0,0,0.816501618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050223372,0,0,0,0,0,0,0,0.028050446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015817271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
